[2024-08-08 20:52:57.185] RUN   (taps.run) :: CLI Arguments: --app synthetic --run.dir-format runs/roundtrip/baseline/{timestamp} --engine.executor dask --engine.executor.workers 1 --app.structure bag --app.task-count 100 --app.bag-max-running 1 --app.task-data-bytes 100000000
[2024-08-08 20:52:57.195] RUN   (taps.run) :: Environment:
host: x1921c7s0b0n0
  os: linux (Linux-5.14.21-150400.24.55-default-x86_64-with-glibc2.31)
  cpu: x86_64 (104 cores / 208 logical)
  memory: 1203.72 GB
python:
  version: 3.11.9
  build: CPython (64-bit runtime) [GCC 11.2.0]
  taps: 0.2.1.dev1
[2024-08-08 20:52:57.197] RUN   (taps.run) :: Starting app (name=synthetic)
[2024-08-08 20:52:57.197] RUN   (taps.run) :: Configuration:
app:
  name: 'synthetic'
  bag_max_running: 1
  structure: 'bag'
  task_count: 100
  task_data_bytes: 100000000
  task_sleep: 0.0
  warmup_task: True
engine:
  executor:
    name: 'dask'
    daemon_workers: True
    scheduler: None
    use_threads: False
    workers: 1
  filter:
    name: 'all'
  task_record_file_name: 'tasks.jsonl'
  transformer:
    name: 'null'
logging:
  file_level: 'INFO'
  file_name: 'log.txt'
  level: 'INFO'
run:
  dir_format: 'runs/roundtrip/baseline/{timestamp}'
  env_vars:
version: '0.2.1.dev1'
[2024-08-08 20:52:57.197] RUN   (taps.run) :: Runtime directory: /lus/gila/projects/CSC249ADCD08_CNDA/jgpaul/hppss24-proxystore/experiments/runs/roundtrip/baseline/2024-08-08-20-52-57
[2024-08-08 20:52:59.793] APP   (taps.apps.synthetic) :: Submitting warmup task
[2024-08-08 20:53:02.062] APP   (taps.apps.synthetic) :: Warmup task completed
[2024-08-08 20:53:02.063] APP   (taps.apps.synthetic) :: Starting bag workflow
[2024-08-08 20:53:02.534] APP   (taps.apps.synthetic) :: Submitted 1 initial tasks
[2024-08-08 20:53:03.695] APP   (taps.apps.synthetic) :: Completed 1/100 tasks (rate: 0.61 tasks/s, running tasks: 1)
[2024-08-08 20:53:04.883] APP   (taps.apps.synthetic) :: Completed 2/100 tasks (rate: 0.71 tasks/s, running tasks: 1)
[2024-08-08 20:53:06.132] APP   (taps.apps.synthetic) :: Completed 3/100 tasks (rate: 0.74 tasks/s, running tasks: 1)
[2024-08-08 20:53:07.343] APP   (taps.apps.synthetic) :: Completed 4/100 tasks (rate: 0.76 tasks/s, running tasks: 1)
[2024-08-08 20:53:08.604] APP   (taps.apps.synthetic) :: Completed 5/100 tasks (rate: 0.76 tasks/s, running tasks: 1)
[2024-08-08 20:53:09.882] APP   (taps.apps.synthetic) :: Completed 6/100 tasks (rate: 0.77 tasks/s, running tasks: 1)
[2024-08-08 20:53:11.149] APP   (taps.apps.synthetic) :: Completed 7/100 tasks (rate: 0.77 tasks/s, running tasks: 1)
[2024-08-08 20:53:12.419] APP   (taps.apps.synthetic) :: Completed 8/100 tasks (rate: 0.77 tasks/s, running tasks: 1)
[2024-08-08 20:53:13.702] APP   (taps.apps.synthetic) :: Completed 9/100 tasks (rate: 0.77 tasks/s, running tasks: 1)
[2024-08-08 20:53:14.990] APP   (taps.apps.synthetic) :: Completed 10/100 tasks (rate: 0.77 tasks/s, running tasks: 1)
[2024-08-08 20:53:16.219] APP   (taps.apps.synthetic) :: Completed 11/100 tasks (rate: 0.78 tasks/s, running tasks: 1)
[2024-08-08 20:53:17.471] APP   (taps.apps.synthetic) :: Completed 12/100 tasks (rate: 0.78 tasks/s, running tasks: 1)
[2024-08-08 20:53:18.749] APP   (taps.apps.synthetic) :: Completed 13/100 tasks (rate: 0.78 tasks/s, running tasks: 1)
[2024-08-08 20:53:19.965] APP   (taps.apps.synthetic) :: Completed 14/100 tasks (rate: 0.78 tasks/s, running tasks: 1)
[2024-08-08 20:53:21.205] APP   (taps.apps.synthetic) :: Completed 15/100 tasks (rate: 0.78 tasks/s, running tasks: 1)
[2024-08-08 20:53:22.486] APP   (taps.apps.synthetic) :: Completed 16/100 tasks (rate: 0.78 tasks/s, running tasks: 1)
[2024-08-08 20:53:23.699] APP   (taps.apps.synthetic) :: Completed 17/100 tasks (rate: 0.79 tasks/s, running tasks: 1)
[2024-08-08 20:53:24.969] APP   (taps.apps.synthetic) :: Completed 18/100 tasks (rate: 0.79 tasks/s, running tasks: 1)
[2024-08-08 20:53:26.228] APP   (taps.apps.synthetic) :: Completed 19/100 tasks (rate: 0.79 tasks/s, running tasks: 1)
[2024-08-08 20:53:27.492] APP   (taps.apps.synthetic) :: Completed 20/100 tasks (rate: 0.79 tasks/s, running tasks: 1)
[2024-08-08 20:53:28.740] APP   (taps.apps.synthetic) :: Completed 21/100 tasks (rate: 0.79 tasks/s, running tasks: 1)
[2024-08-08 20:53:30.003] APP   (taps.apps.synthetic) :: Completed 22/100 tasks (rate: 0.79 tasks/s, running tasks: 1)
[2024-08-08 20:53:31.248] APP   (taps.apps.synthetic) :: Completed 23/100 tasks (rate: 0.79 tasks/s, running tasks: 1)
[2024-08-08 20:53:32.506] APP   (taps.apps.synthetic) :: Completed 24/100 tasks (rate: 0.79 tasks/s, running tasks: 1)
[2024-08-08 20:53:33.710] APP   (taps.apps.synthetic) :: Completed 25/100 tasks (rate: 0.79 tasks/s, running tasks: 1)
[2024-08-08 20:53:34.967] APP   (taps.apps.synthetic) :: Completed 26/100 tasks (rate: 0.79 tasks/s, running tasks: 1)
[2024-08-08 20:53:36.232] APP   (taps.apps.synthetic) :: Completed 27/100 tasks (rate: 0.79 tasks/s, running tasks: 1)
[2024-08-08 20:53:37.495] APP   (taps.apps.synthetic) :: Completed 28/100 tasks (rate: 0.79 tasks/s, running tasks: 1)
[2024-08-08 20:53:38.705] APP   (taps.apps.synthetic) :: Completed 29/100 tasks (rate: 0.79 tasks/s, running tasks: 1)
[2024-08-08 20:53:39.974] APP   (taps.apps.synthetic) :: Completed 30/100 tasks (rate: 0.79 tasks/s, running tasks: 1)
[2024-08-08 20:53:41.151] APP   (taps.apps.synthetic) :: Completed 31/100 tasks (rate: 0.79 tasks/s, running tasks: 1)
[2024-08-08 20:53:42.414] APP   (taps.apps.synthetic) :: Completed 32/100 tasks (rate: 0.79 tasks/s, running tasks: 1)
[2024-08-08 20:53:43.616] APP   (taps.apps.synthetic) :: Completed 33/100 tasks (rate: 0.79 tasks/s, running tasks: 1)
[2024-08-08 20:53:44.877] APP   (taps.apps.synthetic) :: Completed 34/100 tasks (rate: 0.79 tasks/s, running tasks: 1)
